boundary_mode,ci95_high,ci95_low,horizon,layer,mean,metric,model,n_problems
reserved,2.3997220962276025,2.278409711338823,2,32,2.3383971441525406,normalized_mse,B2,492
reserved,5.084470162291175,4.77336742466287,3,32,4.927790885315231,normalized_mse,B2,486
reserved,12.329999869414884,11.543440919520005,5,32,11.935779135026749,normalized_mse,B2,466
reserved,0.8093447739276023,0.8007209849282053,1,32,0.804973971153458,perp_score,B2,492
reserved,0.990148314456662,0.9884024221564459,0,-1,0.9892850855360987,layer_smoothness,C,492
reserved,1.409674525607924,1.3891983503705572,1,4,1.3996316658055503,cos_score,C,492
reserved,0.4381219373501544,0.4142481509125256,1,4,0.42601568117596034,normalized_mse,C,492
reserved,1.0497194361888595,0.989342913395947,2,4,1.018434948594876,normalized_mse,C,492
reserved,2.1653065756014915,2.0361954398704674,3,4,2.0988175233387913,normalized_mse,C,486
reserved,5.610920427771802,5.213356623003788,5,4,5.409305497394113,normalized_mse,C,466
reserved,0.7967909134573047,0.7882941346177851,1,4,0.7926024355491138,perp_score,C,492
reserved,1.3989475916320713,1.3761564259089223,1,8,1.387604449639512,cos_score,C,492
reserved,0.6794264583967381,0.6472789858801901,1,8,0.6632613111957435,normalized_mse,C,492
reserved,1.630842631503474,1.572404736723938,2,8,1.6014824682546809,normalized_mse,C,492
reserved,3.5080809697282107,3.361562822931601,3,8,3.4333676227939276,normalized_mse,C,486
reserved,9.242931050807227,8.803040784160853,5,8,9.021295766705547,normalized_mse,C,466
reserved,0.7951100742146697,0.7855567106022455,1,8,0.7904209276947923,perp_score,C,492
reserved,1.3850768878803228,1.3601311262706162,1,12,1.372636655591851,cos_score,C,492
reserved,1.2241085625818189,1.1620853562342695,1,12,1.1931400915862451,normalized_mse,C,492
reserved,2.9075235823085572,2.8035142591980518,2,12,2.855706823206603,normalized_mse,C,492
reserved,6.201908668423281,5.9587674615759925,3,12,6.077788424446083,normalized_mse,C,486
reserved,15.947107989843083,15.271424173314653,5,12,15.609376899219123,normalized_mse,C,466
reserved,0.7931806830818159,0.7831734736835299,1,12,0.7882307570459784,perp_score,C,492
reserved,1.4120615427850987,1.390903152915988,1,16,1.4013802258637218,cos_score,C,492
reserved,1.6333221345419788,1.5628284205441811,1,16,1.597965162509932,normalized_mse,C,492
reserved,3.9718053586920616,3.84006967343008,2,16,3.904757939028732,normalized_mse,C,492
reserved,8.297806397498155,7.994656892668446,3,16,8.142070140589958,normalized_mse,C,486
reserved,20.754213443950587,19.93522454816449,5,16,20.34066060262773,normalized_mse,C,466
reserved,0.804506019850754,0.7955309297633784,1,16,0.80007418467568,perp_score,C,492
reserved,1.3931758134480425,1.370178954875899,1,20,1.3815202206753736,cos_score,C,492
reserved,1.444319667736373,1.3785579597253872,1,20,1.4114215772220278,normalized_mse,C,492
reserved,3.541406965777171,3.409190062542498,2,20,3.474215216090907,normalized_mse,C,492
reserved,7.427556223483632,7.1275066402114025,3,20,7.273584289497067,normalized_mse,C,486
reserved,18.58054349453986,17.79804253872267,5,20,18.186830762686675,normalized_mse,C,466
reserved,0.7970447329896215,0.7876650606144934,1,20,0.7923754223780269,perp_score,C,492
reserved,1.3957581893673427,1.3715952387956676,1,24,1.3835412550215538,cos_score,C,492
reserved,1.1839151638801677,1.12157222401198,1,24,1.1525128668412725,normalized_mse,C,492
reserved,2.866026410997027,2.7331919285137922,2,24,2.7975701655129046,normalized_mse,C,492
reserved,6.027409944102664,5.731265396099481,3,24,5.875474992048915,normalized_mse,C,486
reserved,14.952608473063139,14.197368898158976,5,24,14.570685598303124,normalized_mse,C,466
reserved,0.8017231416542513,0.7926147339462385,1,24,0.7971449276640744,perp_score,C,492
reserved,1.3802522877726273,1.354330447990675,1,28,1.3671838056325043,cos_score,C,492
reserved,0.8873169767679584,0.8378583894974041,1,28,0.8624158155341218,normalized_mse,C,492
reserved,2.1074361224021145,2.004000167671136,2,28,2.054027286522949,normalized_mse,C,492
reserved,4.4144988584202425,4.181101276158176,3,28,4.294740868545433,normalized_mse,C,486
reserved,10.843533933079206,10.263304966591134,5,28,10.54971379885528,normalized_mse,C,466
reserved,0.80090683693663,0.7916619442630184,1,28,0.7962510691625824,perp_score,C,492
reserved,1.1782329402681027,1.1391715049687499,1,32,1.1588194870007789,cos_score,C,492
reserved,0.5039359197660531,0.46212691400419736,1,32,0.48237251425248,normalized_mse,C,492
reserved,1.5096918774554837,1.3015903247886902,2,32,1.4000022183559324,normalized_mse,C,492
reserved,3.175610870155882,2.8161734744922673,3,32,2.9871961599210763,normalized_mse,C,486
reserved,8.224473265492389,7.3606421416319785,5,32,7.780647462881768,normalized_mse,C,466
reserved,0.7203630826222965,0.70672621347269,1,32,0.7136179085845885,perp_score,C,492
reserved,0.9900563906509698,0.9883430624575466,0,-1,0.9892155825157403,layer_smoothness,C-match,492
reserved,1.407186800352856,1.3857900064667845,1,4,1.3966268804984525,cos_score,C-match,492
reserved,0.37925852177168684,0.35796813637398583,1,4,0.3685704496217593,normalized_mse,C-match,492
reserved,0.9062252341687032,0.8521589163405926,2,4,0.8781004651134983,normalized_mse,C-match,492
reserved,1.8788324476825673,1.7626101292990621,3,4,1.8187406304641263,normalized_mse,C-match,486
reserved,4.872657306953211,4.51307014743133,5,4,4.689056541084946,normalized_mse,C-match,466
reserved,0.7960398943852353,0.787177642362631,1,4,0.7916772789728372,perp_score,C-match,492
reserved,1.3934880656820727,1.370223993377455,1,8,1.3819689877270644,cos_score,C-match,492
reserved,0.6303650748577991,0.5999727261964247,1,8,0.6151548019953581,normalized_mse,C-match,492
reserved,1.527325032368964,1.4695166387999299,2,8,1.498481275446245,normalized_mse,C-match,492
reserved,3.2965291369135437,3.153002414986516,3,8,3.223216027455188,normalized_mse,C-match,486
reserved,8.736535311722589,8.302392643361975,5,8,8.51822864790699,normalized_mse,C-match,466
reserved,0.7915942026625548,0.7818108260356137,1,8,0.7867997821595767,perp_score,C-match,492
reserved,1.3838115164859903,1.3589665239151598,1,12,1.3713960193130637,cos_score,C-match,492
reserved,1.229828974476994,1.16910575198503,1,12,1.1993768529363014,normalized_mse,C-match,492
reserved,2.935526267202613,2.828950978338601,2,12,2.8824372315774185,normalized_mse,C-match,492
reserved,6.24253889266528,5.999710963828889,3,12,6.119251244196438,normalized_mse,C-match,486
reserved,16.038537372213113,15.361095143259002,5,12,15.699921024468035,normalized_mse,C-match,466
reserved,0.7922787635655987,0.7823849499606919,1,12,0.7873969568559605,perp_score,C-match,492
reserved,1.4123338338201141,1.3912572953815079,1,16,1.4017108971059886,cos_score,C-match,492
reserved,1.599138654768138,1.533295876186416,1,16,1.5662149041695137,normalized_mse,C-match,492
reserved,3.9037809550060163,3.775574560779879,2,16,3.8387590660549367,normalized_mse,C-match,492
reserved,8.148724333727015,7.857747361587893,3,16,7.9992892167280365,normalized_mse,C-match,486
reserved,20.39551778403123,19.602290375122152,5,16,19.995090773624693,normalized_mse,C-match,466
reserved,0.8043017493609538,0.7953575659832369,1,16,0.7998902337248067,perp_score,C-match,492
reserved,1.3947227889501237,1.3717770894335894,1,20,1.383035435195685,cos_score,C-match,492
reserved,1.4348127016109449,1.3715116142741248,1,20,1.4033137315341986,normalized_mse,C-match,492
reserved,3.5183581863310356,3.387546018355518,2,20,3.451548518833666,normalized_mse,C-match,492
reserved,7.3687525190107435,7.0745744904934105,3,20,7.2169505375871115,normalized_mse,C-match,486
reserved,18.4422143205215,17.657152577655133,5,20,18.04592051754083,normalized_mse,C-match,466
reserved,0.7978228941685457,0.7885767265069559,1,20,0.7932062409661885,perp_score,C-match,492
reserved,1.3976328006046495,1.3735454963299474,1,24,1.3854963883382467,cos_score,C-match,492
reserved,1.1856550189745776,1.1245608753950032,1,24,1.154834986134587,normalized_mse,C-match,492
reserved,2.857941062583472,2.7287380079794787,2,24,2.7915597754180697,normalized_mse,C-match,492
reserved,6.0021024935825,5.714086242656187,3,24,5.854285925095753,normalized_mse,C-match,486
reserved,14.883102750646819,14.135708802922121,5,24,14.505633663188876,normalized_mse,C-match,466
reserved,0.8027668860598434,0.7937424858228899,1,24,0.7982218848910927,perp_score,C-match,492
reserved,1.380500183941361,1.3544786970803837,1,28,1.3674517410513378,cos_score,C-match,492
reserved,0.8996900217305106,0.8499867690005608,1,28,0.8747609682966473,normalized_mse,C-match,492
reserved,2.1233905593271176,2.02203953985037,2,28,2.071206470625464,normalized_mse,C-match,492
reserved,4.440632519772648,4.211126573509877,3,28,4.322899141900898,normalized_mse,C-match,486
reserved,10.877272743823266,10.308433467539606,5,28,10.589460070769507,normalized_mse,C-match,466
reserved,0.8018936228371638,0.7926168575683132,1,28,0.7972107021352148,perp_score,C-match,492
reserved,1.1610333058374585,1.121342987500253,1,32,1.1412710402733008,cos_score,C-match,492
reserved,0.5047754468919892,0.4619256180159072,1,32,0.48260576930473315,normalized_mse,C-match,492
reserved,1.5249405319985718,1.3127925499069424,2,32,1.4140654655148417,normalized_mse,C-match,492
reserved,3.225901022339609,2.8633869033598476,3,32,3.0356115865682565,normalized_mse,C-match,486
reserved,8.409722732826014,7.534863601119028,5,32,7.96298985794861,normalized_mse,C-match,466
reserved,0.7135117469471656,0.6994301642568326,1,32,0.7065391148699698,perp_score,C-match,492
